arm,rows,independent_units,net_value,ci95_low,ci95_high,mean_cost,success_rate,budget_violations
calms|r=0.05|pool=default,2400,30,1.0305041666666666,0.937525,1.1180791666666667,0.5604958333333333,0.4971875,0
equal|r=0|pool=default,2400,30,1.3507500000000001,1.3207999999999998,1.3778333333333335,0.42025,0.5534375,0
myopic|r=0.05|pool=default,2400,30,1.0082041666666666,0.9073666666666667,1.1042208333333332,0.5591291666666667,0.4897916666666667,0
selected|r=0|pool=default,2400,30,1.1429041666666668,1.0687791666666666,1.2179541666666667,0.6117625,0.5483333333333333,0
