family,predictor,observations_not_independent_tasks,brier,log_loss,calibration_intercept,calibration_slope
musique,equal_pool,240,0.28910370370370375,0.780689268204027,-1.0206897406692135,1.0159050855028775
musique,forecaster-0,240,0.3243958333333333,0.871839283238129,-1.511536750402358,1.0750454183922467
musique,forecaster-1,240,0.3766125,1.0950236114528094,-0.5323108644673243,0.20099489296140152
musique,forecaster-2,240,0.25,0.8427361565158339,-0.2776317365982792,0.0996158715315368
